A, B, C, theta, alpha, beta, sd, sq, invA, invB
8.899187,6.465638,10.864572,-0.311585,0.156055, -2.539726,0.927173,-2.369580,-1.971218,1.608993, -1.971218,2.379038,-0.407820
10.461622,3.399187,9.801072,-0.327126,2.574328, -3.696130,3.625502,-2.672879,-1.366114,4.292118, -1.366114,4.400140,-3.034026
11.000000,-0.000000,7.778175,-0.342578,4.740609, -4.490731,5.973663,-2.637307,-0.477376,6.512462, -0.477376,5.878645,-5.401269
10.461622,-3.399187,4.993895,-0.357938,6.442844, -4.845748,7.732235,-2.281241,0.572468,8.041381, 0.572468,6.677806,-7.250274
8.899187,-6.465638,1.720779,-0.373202,7.514411, -4.726430,8.720434,-1.661184,1.632780,8.725797, 1.632780,6.740372,-8.373152
6.465638,-8.899187,-1.720779,-0.388365,7.850414, -4.144456,8.835172,-0.863285,2.546448,8.504183, 2.546448,6.091614,-8.638062
3.399187,-10.461622,-4.993895,-0.403424,7.417964, -3.156793,8.061728,0.008618,3.172645,7.411197, 3.172645,4.831962,-8.004608
-0.000000,-11.000000,-7.778175,-0.418374,6.259392, -1.860122,6.475253,0.843295,3.401251,5.574185, 3.401251,3.126760,-6.528011
-3.399187,-10.461622,-9.801072,-0.433212,4.488107, -0.381368,4.233622,1.537853,3.172966,3.197003, 3.172966,1.182203,-4.355169
-6.465638,-8.899187,-10.864572,-0.447934,2.277494, 1.134715,1.561323,2.009187,2.487192,0.537060, 2.487192,-0.778488,-1.708704
-8.899187,-6.465638,-10.864572,-0.462535,-0.156055, 2.539726,-1.272935,2.203224,1.403707,-2.122303, 1.403707,-2.539821,1.136114
-10.461622,-3.399187,-9.801072,-0.477012,-2.574328, 3.696130,-3.983926,2.101636,0.037957,-4.504120, 0.037957,-3.919661,3.881704
-11.000000,-0.000000,-7.778175,-0.491360,-4.740609, 4.490731,-6.298570,1.722806,-1.452737,-6.366286, -1.452737,-4.786997,6.239734
-10.461622,3.399187,-4.993895,-0.505576,-6.442844, 4.845748,-7.983636,1.119410,-2.886983,-7.527075, -2.886983,-5.075147,7.962129
-8.899187,6.465638,-1.720779,-0.519656,-7.514411, 4.726430,-8.869488,0.371062,-4.082270,-7.882929, -4.082270,-4.785682,8.867952
-6.465638,8.899187,1.720779,-0.533597,-7.850414, 4.144456,-8.867072,-0.424909,-4.876123,-7.418149, -4.876123,-3.986244,8.862367
-3.399187,10.461622,4.993895,-0.547394,-7.417964, 3.156793,-7.977051,-1.165413,-5.147022,-6.204813, -5.147022,-2.800014,7.947036
-0.000000,11.000000,7.778175,-0.561044,-6.259392, 1.860122,-6.289576,-1.755354,-4.832674,-4.391503, -4.832674,-1.386816,6.219490
3.399187,10.461622,9.801072,-0.574543,-4.488107, 0.381368,-3.974699,-2.119036,-3.938918,-2.184828, -3.938918,0.077342,3.861576
6.465638,8.899187,10.864572,-0.587887,-2.277494, -1.134715,-1.265846,-2.207305,-2.538775,0.170821, -2.538775,1.417323,1.121453
8.899187,6.465638,10.864572,-0.601073,0.156055, -2.539726,1.564955,-2.006359,-0.769719,2.425303, -0.769719,2.485233,-1.715514
10.461622,3.399187,9.801072,-0.614098,2.574328, -3.696130,4.233801,-1.537359,1.183218,4.346095, 1.183218,3.172220,-4.355438
11.000000,-0.000000,7.778175,-0.626957,4.740609, -4.490731,6.473641,-0.855578,3.104987,5.744484, 3.104987,3.422376,-6.527362
10.461622,-3.399187,4.993895,-0.639648,6.442844, -4.845748,8.061624,-0.041749,4.778759,6.492687, 4.778759,3.233452,-8.012211
8.899187,-6.465638,1.720779,-0.652167,7.514411, -4.726430,8.840735,0.804307,6.004891,6.538103, 6.004891,2.659718,-8.664609
6.465638,-8.899187,-1.720779,-0.664511,7.850414, -4.144456,8.735768,1.578568,6.629808,5.903487, 6.629808,1.797666,-8.427474
3.399187,-10.461622,-4.993895,-0.676676,7.417964, -3.156793,7.760318,2.183805,6.562087,4.683007, 6.562087,0.774560,-7.336647
-0.000000,-11.000000,-7.778175,-0.688658,6.259392, -1.860122,6.014924,2.541798,5.785087,3.028665, 5.785087,-0.269642,-5.515444
